CD_SETOR,NUMPOINTS
"355030810000177",2
"355030811000001",0
"355030811000002",0
"355030811000005",0
"355030811000006",0
"355030811000009",0
"355030811000011",0
"355030811000013",0
"355030811000016",0
"355030811000017",0
"355030811000018",0
"355030811000019",0
"355030811000020",0
"355030811000023",1
"355030811000024",0
"355030811000025",0
"355030811000028",0
"355030811000030",0
"355030811000032",1
"355030811000033",0
"355030811000034",0
"355030811000035",0
"355030811000036",1
"355030811000037",0
"355030811000038",0
"355030811000040",0
"355030811000041",0
"355030811000042",0
"355030811000043",0
"355030811000044",0
"355030811000045",1
"355030811000046",0
"355030811000049",1
"355030811000050",0
"355030811000051",0
"355030811000052",0
"355030811000054",0
"355030811000055",0
"355030811000056",3
"355030811000057",0
"355030811000059",1
"355030811000060",0
"355030811000061",1
"355030811000063",0
"355030811000064",0
"355030811000065",1
"355030811000066",0
"355030811000067",0
"355030811000069",0
"355030811000070",0
"355030811000072",0
"355030811000073",0
"355030811000076",0
"355030811000077",0
"355030811000078",0
"355030811000079",0
"355030811000080",0
"355030811000083",1
"355030811000084",0
"355030811000085",0
"355030811000086",0
"355030811000087",0
"355030811000088",0
"355030811000089",0
"355030811000097",0
"355030811000098",0
"355030811000099",0
"355030811000102",1
"355030811000103",0
"355030811000104",1
"355030811000105",0
"355030811000106",0
"355030811000108",0
"355030811000110",1
"355030811000112",0
"355030811000114",0
"355030811000117",0
"355030811000118",0
"355030811000119",0
"355030811000120",0
"355030811000121",0
"355030811000122",1
"355030811000123",0
"355030811000124",0
"355030811000125",0
"355030811000127",0
"355030811000128",0
"355030811000129",0
"355030811000130",0
"355030811000132",0
"355030811000135",0
"355030811000138",0
"355030811000139",1
"355030811000141",0
"355030811000142",0
"355030811000144",0
"355030811000146",0
"355030811000147",0
"355030811000148",0
"355030811000149",0
"355030811000150",0
"355030811000151",0
"355030811000152",0
"355030811000153",0
"355030811000154",0
"355030811000155",0
"355030811000156",1
"355030811000157",0
"355030811000158",0
"355030811000159",0
"355030811000160",0
"355030811000161",1
"355030811000163",0
"355030811000164",0
"355030811000165",2
"355030811000166",0
"355030811000167",0
"355030811000169",2
"355030811000173",0
"355030811000175",0
"355030811000179",1
"355030811000182",1
"355030811000183",0
"355030811000185",1
"355030811000186",0
"355030811000190",0
"355030811000191",0
"355030811000192",0
"355030811000198",1
"355030811000199",0
"355030811000203",1
"355030811000204",0
"355030811000205",0
"355030811000206",0
"355030811000207",0
"355030811000208",0
"355030811000209",0
"355030811000212",0
"355030811000213",0
"355030811000226",0
"355030811000229",0
"355030811000230",0
"355030811000231",0
"355030811000232",0
"355030811000233",1
"355030811000234",1
"355030811000235",0
"355030811000236",0
"355030811000237",1
"355030811000239",0
"355030811000240",0
"355030811000241",0
"355030811000242",0
"355030811000243",0
"355030811000244",2
"355030811000245",0
"355030811000246",0
"355030811000247",1
"355030811000248",0
"355030811000250",0
"355030811000251",0
"355030811000252",1
"355030811000253",2
"355030811000254",0
"355030811000257",0
"355030811000258",0
"355030811000259",0
"355030811000261",0
"355030811000262",0
"355030811000271",0
"355030811000272",0
"355030811000273",0
"355030811000274",0
"355030811000275",1
"355030811000276",0
"355030811000277",0
"355030811000278",0
"355030811000279",0
"355030811000280",0
"355030811000281",0
"355030811000282",0
"355030811000283",0
"355030811000284",0
"355030811000285",0
"355030811000286",0
"355030811000287",0
"355030811000288",0
"355030811000289",0
"355030811000292",0
"355030811000293",0
"355030811000294",0
"355030811000295",1
"355030811000296",2
"355030811000297",0
"355030811000298",0
"355030811000300",0
"355030811000301",0
"355030811000302",1
"355030811000303",0
"355030811000305",0
"355030811000306",0
"355030811000307",0
"355030811000310",0
"355030811000311",0
"355030811000312",2
"355030811000313",0
"355030811000314",0
"355030811000316",0
"355030811000317",0
"355030811000318",0
"355030811000320",0
"355030811000321",0
"355030811000323",0
"355030811000326",0
"355030811000327",0
"355030811000333",0
"355030811000334",0
"355030811000336",0
"355030811000338",0
"355030811000344",0
"355030811000346",0
"355030811000350",0
"355030811000351",0
"355030811000353",0
"355030811000356",0
"355030811000357",0
"355030811000358",0
"355030811000359",0
"355030811000360",0
"355030811000361",0
"355030811000362",0
"355030811000363",0
"355030811000364",0
"355030811000365",0
"355030811000366",0
"355030811000367",0
"355030811000368",0
"355030811000369",0
"355030811000370",0
"355030811000371",0
"355030811000372",0
"355030811000373",1
"355030811000374",0
"355030811000375",0
"355030811000376",0
"355030811000377",0
"355030811000380",0
"355030811000381",1
"355030811000382",0
"355030811000383",0
"355030811000385",0
"355030811000387",0
"355030811000388",0
"355030811000389",0
"355030811000390",0
"355030811000391",1
"355030811000392",0
"355030811000393",0
"355030811000394",0
"355030811000395",0
"355030811000396",0
"355030811000397",0
"355030811000398",0
"355030811000399",0
"355030811000401",0
"355030811000403",1
"355030811000404",0
"355030811000406",0
"355030811000407",0
"355030811000408",0
"355030811000409",0
"355030811000410",0
"355030811000413",1
"355030811000414",1
"355030811000415",0
"355030811000416",0
"355030811000418",0
"355030811000419",0
"355030811000420",0
"355030811000422",0
"355030811000423",0
"355030811000424",0
"355030811000425",0
"355030811000429",0
"355030811000430",0
"355030811000433",0
"355030811000435",0
"355030811000437",1
"355030811000440",0
"355030811000441",0
"355030811000445",1
"355030811000446",0
"355030811000447",0
"355030811000448",0
"355030811000449",0
"355030811000450",0
"355030811000451",0
"355030811000452",1
"355030811000453",0
"355030811000456",2
"355030811000458",0
"355030811000459",0
"355030811000460",0
"355030811000461",0
"355030811000462",0
"355030811000463",0
"355030811000464",0
"355030811000465",0
"355030811000466",0
"355030811000467",0
"355030811000468",0
"355030811000470",0
"355030811000471",0
"355030811000472",0
"355030811000473",0
"355030811000474",0
"355030811000476",0
"355030811000477",0
"355030811000478",0
"355030811000480",1
"355030811000481",1
"355030811000484",0
"355030811000485",0
"355030811000486",0
"355030811000487",0
"355030811000488",0
"355030811000489",0
"355030811000491",0
"355030811000492",0
"355030811000493",0
"355030811000494",1
"355030811000495",0
"355030811000496",1
"355030811000497",0
"355030811000498",0
"355030811000499",0
"355030811000500",1
"355030811000501",0
"355030811000502",0
"355030811000503",0
"355030811000504",0
"355030811000505",1
"355030811000506",0
"355030811000508",0
"355030811000509",1
"355030811000510",0
"355030811000511",1
"355030811000512",0
"355030811000514",0
"355030811000515",0
"355030811000516",1
"355030811000517",0
"355030811000518",0
"355030811000519",0
"355030811000521",0
"355030811000522",0
"355030811000523",0
"355030811000524",0
"355030811000525",0
"355030811000526",0
"355030811000527",0
"355030811000528",0
"355030811000529",0
"355030811000530",0
"355030811000533",0
"355030811000535",0
"355030811000536",0
"355030811000537",0
"355030811000538",0
"355030811000539",1
"355030811000540",0
"355030811000541",0
"355030811000542",1
"355030811000544",0
"355030811000545",0
"355030811000546",0
"355030811000548",0
"355030811000549",0
"355030811000552",0
"355030811000554",1
"355030811000555",1
"355030811000556",0
"355030811000557",0
"355030811000558",0
"355030811000559",0
"355030811000560",0
"355030811000561",0
"355030811000562",0
"355030811000563",0
"355030811000564",0
"355030811000565",0
"355030811000566",0
"355030811000567",0
"355030811000568",0
"355030811000570",0
"355030811000571",0
"355030811000572",0
"355030811000573",0
"355030811000574",0
"355030811000575",0
"355030811000576",0
"355030811000577",1
"355030811000578",0
"355030811000579",0
"355030811000580",0
"355030811000581",0
"355030811000582",0
"355030811000583",0
"355030811000584",0
"355030811000585",0
"355030811000587",0
"355030811000590",0
"355030811000591",0
"355030811000592",0
"355030811000593",0
"355030811000594",0
"355030811000595",0
"355030811000596",0
"355030811000597",0
"355030811000598",0
"355030811000599",0
"355030811000600",0
"355030811000601",0
"355030811000602",0
"355030811000603",0
"355030811000604",0
"355030811000605",0
"355030811000606",0
"355030811000607",0
"355030811000608",0
"355030811000609",0
"355030811000611",0
"355030811000612",0
"355030811000614",0
"355030811000616",0
"355030811000617",0
"355030811000619",0
"355030811000622",0
"355030811000623",0
"355030811000624",0
"355030811000627",0
"355030811000628",0
"355030811000629",0
"355030811000631",0
"355030811000632",0
"355030811000634",0
"355030811000635",0
"355030811000636",0
"355030811000637",0
"355030811000641",1
"355030811000642",0
"355030811000643",0
"355030811000644",0
"355030811000645",1
"355030811000646",0
"355030811000647",0
"355030811000648",2
"355030811000649",0
"355030811000650",3
"355030811000651",0
"355030811000652",0
"355030811000653",0
"355030811000654",0
"355030811000655",0
"355030811000656",0
"355030811000657",0
"355030811000658",0
"355030811000659",0
"355030811000660",0
"355030811000661",0
"355030811000662",0
"355030811000663",0
"355030811000664",0
"355030811000665",0
"355030811000666",1
"355030811000667",1
"355030811000668",0
"355030811000669",0
"355030811000670",0
"355030811000671",0
"355030811000672",0
"355030811000673",0
"355030811000674",0
"355030811000675",0
"355030811000676",0
"355030811000677",1
"355030811000678",1
"355030811000679",1
"355030811000680",0
"355030811000681",0
"355030811000682",0
"355030811000683",0
"355030811000684",2
"355030811000685",0
"355030811000686",0
"355030811000687",1
"355030811000688",0
"355030811000689",0
"355030811000690",0
"355030811000691",0
"355030811000692",0
"355030811000693",0
"355030811000694",0
"355030811000695",0
"355030811000696",0
"355030811000697",0
"355030811000698",0
"355030811000699",0
"355030811000700",0
"355030811000701",0
"355030811000702",0
"355030811000703",1
"355030811000704",0
"355030811000705",0
"355030811000706",0
"355030811000707",0
"355030811000708",0
"355030811000709",0
"355030811000710",0
"355030811000711",0
"355030811000712",0
"355030811000713",0
"355030812000002",1
"355030812000004",0
"355030812000005",1
"355030812000006",0
"355030812000007",1
"355030812000008",0
"355030812000009",0
"355030812000010",0
"355030812000011",0
"355030812000012",1
"355030812000013",0
"355030812000014",0
"355030812000015",0
"355030812000016",1
"355030812000017",0
"355030812000018",0
"355030812000019",0
"355030812000020",1
"355030812000021",0
"355030812000022",0
"355030812000023",0
"355030812000024",0
"355030812000025",1
"355030812000026",0
"355030812000027",0
"355030812000028",0
"355030812000029",0
"355030812000030",0
"355030812000031",0
"355030812000032",0
"355030812000033",0
"355030812000034",0
"355030812000035",1
"355030812000036",0
"355030812000038",2
"355030812000039",0
"355030812000040",0
"355030812000041",0
"355030812000042",0
"355030812000043",0
"355030812000044",0
"355030812000045",0
"355030812000046",0
"355030812000047",0
"355030812000048",0
"355030812000049",0
"355030812000050",1
"355030812000051",0
"355030812000052",0
"355030812000053",0
"355030812000054",0
"355030812000055",2
"355030812000056",0
"355030812000057",0
"355030812000058",0
"355030812000059",0
"355030812000060",1
"355030812000062",1
"355030812000063",1
"355030812000064",0
"355030812000066",0
"355030812000069",0
"355030812000070",0
"355030812000071",0
"355030812000072",1
"355030812000073",0
"355030812000074",0
"355030812000075",0
"355030812000076",0
"355030812000077",0
"355030812000078",0
